0.0,0.0,0.0,0
-1.933208936706967,-18.82859489863628,91.24207579023006,0
-30.333148605239924,89.5176672432934,82.29119265153122,0
-19.89300377708652,67.53539998314766,-27.098174227816177,0
4.353691790763866,11.442214596443666,13.102994932837564,0
2.3884823451038093,20.441723840114584,4.828870946879673,0
110.96365373227572,2.523194289501744,57.39297213040148,0
36.731140892200216,60.39124058639722,-28.52217791812585,0
127.98449312224088,-15.96286161713647,52.18912524880279,0
-0.1344648539790687,47.05458776474596,83.66132605441337,0
-21.573980686442148,-46.44678365921636,50.70714762106989,0
-123.982253392268,15.619183857737488,-29.876080656499205,0
10.913381341553936,-19.472191051404007,-41.58812190219035,0
-4.244586331373659,-1.1734469632433544,-33.54022746956214,0
-4.530718086586797,-14.328981083366562,-37.16627807942485,0
-38.10025918707583,-0.9224339513802003,-53.95938030753305,0
-105.83781970675687,15.261267931824884,-48.543061768218514,0
-116.042675147691,7.075823887787259,-31.400109965613986,0
48.63000457804257,-83.44958582532958,-29.05911774848838,0
23.95891781486827,-54.34754393040818,24.65428137003272,0
73.93459139839433,381.0265269148992,80.19673438440057,0
18.822688172135823,-21.92145732816322,-18.1388157205496,0
-12.8116893623709,67.49101082009498,-11.01470861411837,0
-33.16188827967973,18.02281889604596,-23.86869945695342,0
-52.18735129455644,28.50214497427092,43.13378922392747,0
-7.619815573483224,80.32312524664061,41.33246098998447,0
-6.167808331672376,0.4547700540376388,12.332893231991568,1
-24.25939140374259,-8.170301211100625,-15.173559671016813,0
-0.0141364921784563,12.707263959998642,-8.8079584905078,0
-9.533605159893405,-2.8775045254637326,7.695787848634445,1
-47.213777692659406,20.067458832560327,18.864277351693968,0
4.0750390238721295,-4.54940358360867,5.916370087288987,1
-12.801442234622783,-14.565812025654232,-4.049723293871137,0
4.536255204074794,-1.864386790038732,17.216150319703686,0
-47.5033620485157,8.423851320255999,-67.49108549069173,0
-48.48273682622808,115.364504594102,103.74780968095725,0
-57.450963259999455,5.545085286556874,-83.19991856764648,0
8.285575542753193,19.59005236386246,-38.5519806296182,0
-159.18284309301708,20.959193062519503,-22.509971567994945,0
-2.37919542512636,-44.55657839086962,-22.667223197325,0
-20.2435032549212,-13.84770866515929,-10.941104224568344,0
7.595334470750373,1.7051424099032493,-5.824312152467489,0
-6.002128655791932,-509.6190467090892,941.5418198799872,0
19.66909602324501,41.08637064945682,-18.990963969314983,0
